,question,answer,model_answer,true_ref_str,retrived_doc,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,ref_range,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
194,"How much is the Supplemental MCTD fee and who is responsible for regulating the ""TC"" plates?","The Supplemental MCTD fee is $50 for two years and $25 per year. The New York City Taxi and Limousine Commission regulates all ""TC"" vehicle plates",The New York City Taxi and Limousine Commission,"Supplemental MCTD fee - $50 for two years $25 per year  The New York City Taxi and Limousine Commission regulates all "" TC "" vehicle plates.  All registrants for "" TC "" vehicle plates must pay the vehicle use tax. ","years $25 per year Note : The New York City Taxi and Limousine Commission regulates all "" TC "" vehicle plates. All registrants for "" TC "" vehicle plates must pay the vehicle use tax.",0.4516129032258064,1.0,0.2916666666666667,yes,0.721311475409836,0.7857142857142857,0.6666666666666666,yes,"[(1721, 1776), (1783, 1868), (1868, 1940)]",0.0133228232193609,0.0048739575487524,0.0468343130873674,0.0138376068660831,0.5778879,0.461879
195,"I live outside of New York and I'm exempt from the vehicle use tax in my county, How do I pay my fees?",You must complete the form UT-11C if you are living outside New Yor City.,pay the vehicle use tax,complete form UT-11C. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.0,0.0,0.0,no,0.0,0.0,0.0,no,"[(1238, 1260)]",0.0074973619787246,0.0028625693594537,0.085400699157118,0.0220339770371469,0.6696671,0.5666654
196,"I am from New York and I want to register my vehicle. Do I have to pay any taxes? If so, where should I go?","Yes, you must pay a vehicle use tax when they register a commercial vehicle, To pay your vehicle taxes, you must go to the nearest DMV office or your preferred one.",The DMV,Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration.  The DMV collects the taxes for the city and the counties.  Read the table below to determine if you must pay a vehicle use tax. ,Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration. The DMV collects the taxes for the city and the counties. Read the table below,0.0689655172413793,1.0,0.0357142857142857,yes,0.6913580246913581,0.7777777777777778,0.6222222222222222,Yes,"[(706, 877), (877, 935), (935, 1004)]",0.0096547637888508,0.0036862873999088,0.2626909894424158,0.0526349578052508,0.67004603,0.47396344
197,"I'm a little lost, I don't know anything about paying my vehicle taxes or where to go.","Don't worry,  ask in your city or county where you reside.",New York City,ask the city or county where you reside or have a business. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.1428571428571428,0.3333333333333333,0.0909090909090909,no,0.3333333333333333,0.2045454545454545,0.9,yes,"[(1046, 1106)]",0.0084101079082105,0.0032110650754305,0.1417246745612901,0.0324315649679068,0.6696671,0.39539215
198,"Morning, I would like to have some information regarding my taxes and fees. I got a car today, do I have to pay an use tax or fees?.","If you are a resident of New York, you MUST pay a vehicle use tax when you register your car. ",use tax,Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration.  The DMV collects the taxes for the city and the counties.  Read the table below to determine if you must pay a vehicle use tax. ,The chart show the use taxes and supplemental fees for all original registrations and renewals. The amount of the sales tax depends on the purchase price and your locality. You can see the current sales tax rates by jurisdiction [3] at the,0.1999999999999999,1.0,0.1111111111111111,yes,0.175,0.2,0.1555555555555555,Yes,"[(706, 877), (877, 935), (935, 1004)]",0.0093854419077583,0.0035639274520801,0.2626909894424158,0.0526349578052508,0.78549767,0.641116
199,"I'm in a county outside of NY, could you tell me the use tax and fee that I have to pay?","To determine the use tax you should be paying in counties outside of NY state please use this chart: www.chartfortaxesoutsidenewyorkstate.com, find your location in the chart and then add 3.25% to the fee listed in the chart. ",use tax,"add 3.25% to the fee listed in the chart ,  and change the result to the nearest $0.25.  Several registration classes are exempt from the additional fee. ",County use tax chart for counties outside of New York City,0.1142857142857143,1.0,0.0606060606060606,yes,0.0625,0.0909090909090909,0.0476190476190476,yes,"[(2317, 2360), (2360, 2404), (2404, 2469)]",0.0343789887061111,0.0105370002692936,0.2626909894424158,0.0526349578052508,0.66758966,0.641116
200,"Ok, I have the chart. But I don't know understand it. Could you help me out with that? ","The chart shows you a list of counties: find the one you are living in and see the amount of the use tax.
You also have one chart for the registration fee depending on how much your vehicle weights.                          ",I will,The chart show the use taxes and supplemental fees for all original registrations and renewals.  The amount of the sales tax depends on the purchase price and your locality.  You can see the current sales tax rates by jurisdiction [3] at the Department of Taxation and Finance website. ,you cannot use this chart to calculate your fee.,0.0,0.0,0.0,no,0.16,0.4444444444444444,0.0975609756097561,no,"[(2002, 2098), (2098, 2175), (2175, 2286)]",0.0423345994045916,0.0125549339015146,0.2730120862709067,0.0531651026998878,0.6413945,0.5008148
201,"I have some questions regarding those taxes, with whom should I talk? ",You can ask the city or county where you reside. They will help you. ,the city or county,ask the city or county where you reside or have a business. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.375,1.0,0.2307692307692307,yes,0.3333333333333333,0.2045454545454545,0.9,yes,"[(1046, 1106)]",0.0084101079082105,0.0032110650754305,0.1056987113962661,0.0259303146233907,0.6615427,0.55713737
202,"Ok, because it seems that I am exempt from the vehicle use tax in my county.","If you are exempt from the vehicle use tax, please complete the form UT-11C.",I have questions about the tax,complete form UT-11C. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.1176470588235294,0.2,0.0833333333333333,yes,0.0,0.0,0.0,no,"[(1238, 1260)]",0.0074973619787246,0.0028625693594537,0.0636569280782974,0.0173075832711297,0.6615427,0.61808515
203,I need to know how much is the fee for my vehicle.,You must check your county use tax charts to determine your registration fee and county use tax.,$1000,Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. ,Determine the fees for commercial vehicles,0.0,0.0,0.0,no,0.0869565217391304,0.2,0.0555555555555555,no,"[(46, 156)]",0.0460415812777496,0.0133313640362093,0.0,0.0,0.62409765,0.38071623
204,What kind of vehicles can I see in the registration fee chart?,"Commercial vehicles that weigh less than 18,000 lbs, Diesel-powered commercial vehicles that weigh 8,501 pounds or more require an additional fee.",commercial vehicles,"The fees listed in the chart are for commercial vehicles that weigh less than 18,000 lbs.  Diesel - powered commercial vehicles that weigh 8,501 pounds or more require an additional fee.  2 If you transfer vehicle plates for one vehicle to another , ",Registration fee chart for commercial vehicles,0.1818181818181818,1.0,0.1,yes,0.2272727272727272,0.8333333333333334,0.131578947368421,yes,"[(367, 457), (457, 553), (553, 615)]",0.0442063626630087,0.0130112238172785,0.1020911637486023,0.0253294629096906,0.69008255,0.47501522
205,"I live in New York and I am exempt from the NYC vehicle use tax, what should I do?",You need to fill the form UT-11 at DMV office or a DMV Call Center.,pay the vehicle use tax,get form UT-11 from a local DMV office [1] or a DMV Call Center [2]. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.0,0.0,0.0,no,0.0701754385964912,0.0454545454545454,0.1538461538461538,no,"[(1341, 1410)]",0.0077919324133821,0.0029750393592809,0.0778997771832976,0.0200986867624792,0.6615427,0.66881865
206,And what should I do if I live outside of New York and I am also exempt from the vehicle use tax in my county?,"In that case, the form you must fill out is the UT-11C.",pay the vehicle use tax,complete form UT-11C. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.0,0.0,0.0,no,0.0,0.0,0.0,It's impossible to say,"[(1238, 1260)]",0.0074973619787246,0.0028625693594537,0.0819075167655548,0.0211327115748974,0.6615427,0.66881865
207,I am going to register my vehicle and I don't know if I have to pay a vehicle use tax or where to pay. Can you help me?,You must pay a vehicle use tax when you register a commercial vehicle or renew a commercial vehicle registration if you are residents of New York City. The DMV is responsible for collecting all taxes in the city and its counties.,city or county,Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration.  The DMV collects the taxes for the city and the counties.  Read the table below to determine if you must pay a vehicle use tax. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.1025641025641025,0.6666666666666666,0.0555555555555555,yes,0.3595505617977528,0.3636363636363636,0.3555555555555555,yes,"[(706, 877), (877, 935), (935, 1004)]",0.0091823556324093,0.0035059171419937,0.1309831588704742,0.0304588441936504,0.6615427,0.5423947
208,How can I know the fee I must pay?,Add 3.25% to the fee listed in the chart and change the result to the nearest $0.25.,a chart,"add 3.25% to the fee listed in the chart ,  and change the result to the nearest $0.25.  Several registration classes are exempt from the additional fee. ",you cannot use this chart to calculate your fee.,0.1428571428571428,1.0,0.0769230769230769,no,0.2,0.3333333333333333,0.1428571428571428,no,"[(2317, 2360), (2360, 2404), (2404, 2469)]",0.0416570271826979,0.0123539901208005,0.2527600769504432,0.0506451173425378,0.6413945,0.6395356
209,"Hello, I want to know about county use taxes and supplemental fees.",these are taxes that all commercial vehicles must pay as residents of New York City and other counties in New York. This is a vehicle use tax that the DMV collects for the city and the counties.,Is there a specific county use tax or supplemental fee I can find,Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration.  The DMV collects the taxes for the city and the counties.  Read the table below to determine if you must pay a vehicle use tax. ,County use taxes and supplemental fees,0.1333333333333333,0.25,0.0909090909090909,yes,0.1176470588235294,0.5,0.0666666666666666,yes,"[(706, 877), (877, 935), (935, 1004)]",0.0537046809853955,0.015267871603827,0.0324976226161615,0.0101543952550165,0.69604623,0.65989935
210,"
I would like to know the cost of the registration fee of a commercial vehicle",debe pagar un impuesto sobre el uso del vehículo,The registration fee of a commercial vehicle,Residents of New York City and several counties in New York must pay a vehicle use tax when they register a commercial vehicle or renew a commercial vehicle registration.  The DMV collects the taxes for the city and the counties.  Read the table below to determine if you must pay a vehicle use tax. ,Registration fee chart for commercial vehicles,0.0,0.0,0.0,yes,0.1176470588235294,0.5,0.0666666666666666,it is not possible to tell,"[(706, 877), (877, 935), (935, 1004)]",0.0448814642166084,0.0132099259244895,0.0455110693508286,0.0132889729376074,0.676412,0.5103773
211,What would be the final cost on a rental vehicle?,"
$ 400 for 1 year",the rental car cost,All passenger vehicle original registrations and renewals  Vehicle use tax - $80 for 2 years $40 / year  Livery and for - hire vehicles in these registration classes - $400 for 1 year 3 ,Determine the fees for commercial vehicles,0.0,0.0,0.0,no,0.1142857142857143,0.4,0.0666666666666666,no,"[(1507, 1565), (1565, 1610), (1610, 1691)]",0.0469025442339598,0.0135806563122866,0.0820229422787591,0.0203504103382499,0.6518879,0.5194385
212,Does my location influence the cost?,"
Yes, the amount of the sales tax depends on the purchase price and its location.",no,The chart show the use taxes and supplemental fees for all original registrations and renewals.  The amount of the sales tax depends on the purchase price and your locality.  You can see the current sales tax rates by jurisdiction [3] at the Department of Taxation and Finance website. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.0,0.0,0.0,yes,0.1176470588235294,0.1136363636363636,0.1219512195121951,yes,"[(2002, 2098), (2098, 2175), (2175, 2286)]",0.0088215546092047,0.003368159627175,0.5946035575013605,0.080324235179392,0.8652139,0.51370186
213,What happens if I am in New York city.,"
obtain form UT-11 from a local DMV office [1] or a Call Center",I am exempt from the vehicle use tax,get form UT-11 from a local DMV office [1] or a DMV Call Center [2]. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.1111111111111111,0.1428571428571428,0.0909090909090909,no,0.0701754385964912,0.0454545454545454,0.1538461538461538,no,"[(1341, 1410)]",0.0077919324133821,0.0029750393592809,0.0516785334433367,0.0145451130815454,0.8652139,0.6006306
214,"
Is New York an exempt city?","Yes, New York Bronx, Kings (Brooklyn), Nueva York (Manhattan), Queens, Richmond (Staten Island).",no,All passenger vehicle original registrations and renewals  Vehicle use tax - $80 for 2 years $40 / year  Livery and for - hire vehicles in these registration classes - $400 for 1 year 3 ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.0,0.0,0.0,no,0.1621621621621621,0.1363636363636363,0.2,no,"[(1507, 1565), (1565, 1610), (1610, 1691)]",0.008518647877644,0.0032525067440678,0.5946035575013605,0.080324235179392,0.8652139,0.51370186
215,Can you help me determine my total registration fees for my commercial vehicle?,"I will be happy to assist you with that.  Does your vehicle weigh more than 18,000 lbs? 9",I am not sure,Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. ,Determine the fees for commercial vehicles,0.0909090909090909,0.25,0.0555555555555555,it is not possible to tell,0.0869565217391304,0.2,0.0555555555555555,no,"[(46, 156)]",0.0460415812777496,0.0133313640362093,0.1490160380100624,0.0341000840745866,0.6518879,0.46705985
216,"And this is the original registration of my vehicle.
","Also, are you transferring vehicle plates from another vehicle?",$25.00,"The fees listed in the chart are for commercial vehicles that weigh less than 18,000 lbs.  Diesel - powered commercial vehicles that weigh 8,501 pounds or more require an additional fee.  2 If you transfer vehicle plates for one vehicle to another , ","Use both theregistration fee and county use tax charts to determine your registration fee and county use tax. If this is the original registration of your vehicle , you must pay the fees for your vehicle plates $25.00 your title certificate fee of",0.0,0.0,0.0,yes,0.2051282051282051,0.2,0.2105263157894736,no,"[(367, 457), (457, 553), (553, 615)]",0.0092569339836148,0.0035306038502358,0.0,0.0,0.6704502,0.41716543
217,No I am not.,Original registration fees include vehicle plate is $25 and the fee for the title certificate of $50. The chart will determine additional fees. 5&6,I am not,"Supplemental MCTD fee - $50 for two years $25 per year  The New York City Taxi and Limousine Commission regulates all "" TC "" vehicle plates.  All registrants for "" TC "" vehicle plates must pay the vehicle use tax. ","you reside or have a business , complete form UT-11C. If you reside in New York City and you are exempt from the NYC vehicle use tax , get form UT-11 from a local DMV office [1] or a DMV Call Center [2].",0.0,0.0,0.0,no,0.2,0.1891891891891892,0.2121212121212121,No,"[(1721, 1776), (1783, 1868), (1868, 1940)]",0.0117598726554788,0.0043678138616764,0.2173604359724957,0.0447608198157976,0.8164134,0.47003257
218,Thank you.  Do I have to pay use tax?,"For some counties outside of New York City, there is a use tax.  Refer to the chart.",no,The chart show the use taxes and supplemental fees for all original registrations and renewals.  The amount of the sales tax depends on the purchase price and your locality.  You can see the current sales tax rates by jurisdiction [3] at the Department of Taxation and Finance website. ,"to determine if you must pay a vehicle use tax. If you have questions about these taxes , ask the city or county where you reside or have a business. If you reside outside New York City and you are exempt from the vehicle use tax in the county where",0.0,0.0,0.0,no,0.1176470588235294,0.1136363636363636,0.1219512195121951,no,"[(2002, 2098), (2098, 2175), (2175, 2286)]",0.0088215546092047,0.003368159627175,0.5946035575013605,0.080324235179392,0.8652139,0.51370186
219,Ok thank you.,Hope this has been helpful.,You are welcome.,The chart show the use taxes and supplemental fees for all original registrations and renewals.  The amount of the sales tax depends on the purchase price and your locality.  You can see the current sales tax rates by jurisdiction [3] at the Department of Taxation and Finance website. ,"you reside or have a business , complete form UT-11C. If you reside in New York City and you are exempt from the NYC vehicle use tax , get form UT-11 from a local DMV office [1] or a DMV Call Center [2].",0.0,0.0,0.0,no,0.1025641025641025,0.1081081081081081,0.0975609756097561,it is not possible to tell,"[(2002, 2098), (2098, 2175), (2175, 2286)]",0.0113737749876012,0.0042244107147953,0.1068217515990585,0.0255620361745991,0.8164134,0.46344858
220,Can you tell me when do I need to surrender my plate¡,You should surrender your vehicle's plate before you end the vehicle's liability insurance coverage.,,Before you end the vehicle's liability insurance coverage. ,When you need to surrender plate(s),0.0,0.0,0.0,it is not possible to tell,0.1538461538461538,0.1666666666666666,0.1428571428571428,it is not possible to tell,"[(39, 98)]",0.05545664620752,0.0155264516136044,0.0,0.0,0.6240983,0.5015218
221,"I lost my plate, what should I do?",You have to report your lost plate and surrender the registration to the DMV. The DMV will issue you a new registration and plate.,surrender the registration,"You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.  In these cases the DMV can issue you a new registration and plates. ","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",0.1818181818181818,1.0,0.1,yes,0.5128205128205128,0.7692307692307693,0.3846153846153846,yes,"[(2887, 2984), (2984, 3052)]",0.0250798982963459,0.0081726836084911,0.0752421768074461,0.0198940494917023,0.6016033,0.71609074
222,Can another person surrender the plate for me and what would I need after?,you just have to make sure that the other person gives you the FS-6 T receipt for your records.,I need to have the plate,make sure that the person gives you the FS-6 T receipt for your records. ,When you need to surrender plate(s),0.1818181818181818,0.4,0.1176470588235294,yes,0.1111111111111111,0.1666666666666666,0.0833333333333333,it is not possible to tell,"[(1994, 2067)]",0.05545664620752,0.0155264516136044,0.0765344119984825,0.0199160485702126,0.6240983,0.682886
223,What about refunds. will I get a refund for my surrenderd plate?,"That depends. You can check the section ""registrations refunds for surrendered plates"" for more info about that ",It depends,See registrations refunds for surrendered plates [3] for more information. ,"Refunds 


Will I receive a refund when I surrender my plates? 
It depends. See registrations refunds for surrendered plates [3] for more information. 

Temporary surrender",0.1111111111111111,0.5,0.0625,yes,0.5294117647058825,0.375,0.9,That depends.,"[(2145, 2220)]",0.012500556353753,0.0045369521414562,0.1765799485307326,0.0381554118476166,0.5314044,0.4754658
224,"In case I need to surrender my plate temporarily, can I do it?","Yes, you can. There's more info about this in the section "" special procedures to surrender plates for a season - temporary surrender of plates""",Yes,See special procedures to surrender plates for a season [4] temporary surrender of plates. ,When you need to surrender plate(s),0.0909090909090909,1.0,0.0476190476190476,yes,0.3157894736842105,0.5,0.2307692307692307,Yes,"[(2290, 2381)]",0.05545664620752,0.0155264516136044,0.537284965911771,0.0954120756313892,0.6240983,0.5076939
225,How should I mail my plate so I can get the FS-6 T receipt?,"You should send the plate via registered or certified mail and request a return receipt, that way you can be notified by the US Postal Service that we received the plate.",a return receipt,"We use the mail postmark date as the date that you surrendered your plates.  To be notified by the US Postal Service that we received your plates, send them by registered or certified mail, and request a return receipt.  We will mail you your FS-6 T receipt. ",a return receipt. We will mail you your FS-6 T receipt.,0.1379310344827586,1.0,0.074074074074074,yes,0.339622641509434,0.9,0.2093023255813953,yes,"[(1067, 1143), (1143, 1286), (1286, 1324)]",0.039926102567068,0.0121259520753253,0.11678449443205,0.0279460823906827,0.4469198,0.40401393
226,"I went to a mall and stole my car plates in the parking lot, what should I do?",I'm sorry for that. Did you surrender your registration?,surrender the registration,"

Do I need to surrender the registration if the plates are lost, destroyed or stolen? 
","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",0.3636363636363636,1.0,0.2222222222222222,no,1.0,1.0,1.0,no,"[(2794, 2882)]",0.0257153354800588,0.008379750917704,0.0752421768074461,0.0198940494917023,0.6016033,0.71609074
227,"Yes, I did it.",You must report the theft of your plates and surrender the registration in order to obtain new plates and registration from the DMV.,I am happy,"You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.  In these cases the DMV can issue you a new registration and plates. ",that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS,0.0,0.0,0.0,It's impossible to say,0.1874999999999999,0.1578947368421052,0.2307692307692307,no,"[(2887, 2984), (2984, 3052)]",0.0089883305605657,0.0034281582368953,0.1699044244847122,0.0367129639853654,0.58667314,0.41286033
228,"If the plates were stolen from a trailer without liability insurance, would I have problems requesting new plates? Will I have problems with my license if fail to surrender a stolen plates?","Normally a trailer does not need liability insurance, and no, the DMV will not suspend your driver license if you fail to surrender the plates.",Yes,Normally a trailer does not need liability insurance.  The DMV will not suspend your driver license or registration if you fail to surrender the plate.  The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed. ,"Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",0.0,0.0,0.0,yes,0.358974358974359,0.4117647058823529,0.3181818181818182,yes,"[(3240, 3294), (3294, 3391), (3391, 3524)]",0.0096793521641187,0.0036501865453668,0.4854917717073234,0.0862145427090973,0.6581728,0.5076939
229,"I want to give my plates to a friend, is that possible?",Just if that friend will surrender the plates for you.,no,Do not give your plates to another person unless that person will surrender the plates for you.  Complete the PD-7 application ,Step 1 : Remove plates and stickers This includes the plate frames and fasteners - we will not accept plates with them attached. Destroy the registration and inspection stickers from your windshield. Do not give your plates to another person unless,0.0,0.0,0.0,no,0.3571428571428571,0.2702702702702703,0.5263157894736842,no,"[(721, 817), (826, 856)]",0.0089519769426938,0.003416128369265,0.5946035575013605,0.080324235179392,0.6042827,0.50861275
230,What form should I fill to surrender my plates?,"The Plate Surrender Application PD-7 for each set of plates you are surrendering, you must to bring the plates and the form PD-7 to a DMV office.",a blank,You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering.  Bring the plates and PD-7 to an DMV ,When you need to surrender plate(s),0.0,0.0,0.0,no,0.2758620689655172,0.6666666666666666,0.1739130434782608,Yes,"[(1678, 1786), (1795, 1831)]",0.0564936678895577,0.0158167913306541,0.2414977936793221,0.0483885123252722,0.77125823,0.422863
231,"Morning! I need some information about surrendering plates. I'd like to know, when do I have to surrender them?","Morning, Mr. You have to surrender your plates before you end the vehicle's liability insurance coverage, or when you will not use the registration. ",When you need to surrender plate(s),Before you end the vehicle's liability insurance coverage. ,When you need to surrender plate(s),0.3571428571428571,0.8333333333333334,0.2272727272727272,yes,0.1538461538461538,0.1666666666666666,0.1428571428571428,yes,"[(39, 98)]",0.05545664620752,0.0155264516136044,0.0564936678895577,0.0158167913306541,0.77125823,0.7762968
232,"I have a trailer, and my plate got stolen on a trip to the beach. I found out yesterday I had no plate, what should I do? ","Don't worry,  as you may already know: ""normally"" a trailer does not need liability insurance, so DMV will not suspend your driver license or registration because your plate got stolen, and therefore you will fail to surrender it.",surrender the plate,Normally a trailer does not need liability insurance.  The DMV will not suspend your driver license or registration if you fail to surrender the plate.  The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed. ,"Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",0.1025641025641025,1.0,0.054054054054054,no,0.358974358974359,0.4117647058823529,0.3181818181818182,no,"[(3240, 3294), (3294, 3391), (3391, 3524)]",0.0096793521641187,0.0036501865453668,0.1020911637486023,0.0253294629096906,0.70721483,0.767575
233,"So, just to make sure: do I need yo surrender trailer plates? ","You must surrender your plate if your trailer doesn't have a valid registration, it's ok if you ""lost"" it as long as your registration is valid. ",if the trailer does not have a valid registration,"Even though some trailers are not required to have liability insurance ,  you must surrender the plate if the trailer does not have a valid registration. ","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",0.3125,0.7142857142857143,0.2,yes,0.7142857142857143,0.5882352941176471,0.9090909090909092,yes,"[(2605, 2678), (2678, 2758)]",0.0098832398306592,0.0037270747507501,0.0407934091144286,0.012142039752162,0.70721483,0.54245365
234,"Ok, thanks for that! Btw, my girlfriend wants to surrender her plate, but she's very new with this stuff.. Could you send me some information on how to surrender plates by mail? So that I can send it to her, please,","Yes, sure!
First, you need to remove the plate and the stickers on it. Then go to www.dmvplatebymail.com and download de PD-7 application, and after that mail us the application to: NYS DMV6 Empire State PlazaRoom B240Albany , NY 12228. 
When we got all that, and after your application has been accepted we'll mail you your FS-6 T receipt.",NYS,"We use the mail postmark date as the date that you surrendered your plates.  To be notified by the US Postal Service that we received your plates, send them by registered or certified mail, and request a return receipt.  We will mail you your FS-6 T receipt. ",that person will surrender the plates for you. Step 2 : Complete the PD-7 application You must complete the Plate Surrender Application PDF [1] PD-7 for each set of plates you are surrendering. Step 3 : Mail the application with your plates to NYS,0.0357142857142857,1.0,0.0181818181818181,yes,0.1728395061728395,0.1842105263157894,0.1627906976744186,NYS,"[(1067, 1143), (1143, 1286), (1286, 1324)]",0.0090805306293909,0.003463323435066,0.537284965911771,0.0954120756313892,0.8947633,0.41748765
235,"Ok, one last question. You told me that's it's ok to have gotten my plate stolen for trailer, because the liability insurance is not a MUST, and as long as I have a valid registration I'll be fine. But what If I have a car, and the plate is lost, stolen, or destroyed?","In that case, you need to report the plate as ""stolen, lost or destroyed"" and immediately surrender the registration. DMV will issue you a new plate and registration. ",liability insurance is not a MUST,"You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.  In these cases the DMV can issue you a new registration and plates. ","Do I need to surrender trailer plates? 
Even though some trailers are not required to have liability insurance , you must surrender the plate if the trailer does not have a valid registration. 

Lost, stolen or destroyed plates",0.0,0.0,0.0,yes,0.3666666666666667,0.3235294117647059,0.4230769230769231,Yes,"[(2887, 2984), (2984, 3052)]",0.0094616996060833,0.0035681074531471,0.0599994294992758,0.0166130223489607,0.70721483,0.49697632
236,What if I'm in an another state? Would it be a problem? Or can I do the whole process by mail as if I was here?,"You have to go to that state's DMV agency and surrender them there, but you can still surrender them by mail. Just make sure, you are in that specific state when you are in the DMV website. ",No,you need to surrender them to that state's DMV not the New York State DMV. ,By mail,0.0,0.0,0.0,no,0.0,0.0,0.0,"You have to go to that state's DMV agency and surrender them there, but you can still surrender them by mail as if I was here","[(435, 510)]",0.2283945119649991,0.0457630295037729,0.5,0.067544361420347,0.50240016,0.5311627
237,I would like to ask about motorcycle and trailer plates.,What do you want to know?,What are the requirements for surrendering plates for a season,"

Do I need to surrender motorcycle plates? 
","Can I surrender my plates temporarily? 
Yes. See special procedures to surrender plates for a season [4] temporary surrender of plates. 

Motorcycle and trailer plates",0.1428571428571428,0.125,0.1666666666666666,yes,0.3225806451612903,0.2083333333333333,0.7142857142857143,yes,"[(2414, 2459)]",0.012389731152833,0.0044779821599244,0.0282809836850541,0.0087668462824494,0.73547417,0.7810421
238,Do i need to surrender my motorcycle plates if it is not insured?,"No. It is not compulsory but if you ride the motorcyle, you need to insured it.",No,"It s not necessary to surrender motorcycle plates ,  but your motorcycle must be insured if you ride it. ","Do I need to surrender motorcycle plates? 
It s not necessary to surrender motorcycle plates , but your motorcycle must be insured if you ride it.",0.125,1.0,0.0666666666666666,Yes,0.7441860465116279,0.64,0.8888888888888888,yes,"[(2459, 2511), (2511, 2563)]",0.0147382450170844,0.0052249879799616,0.5946035575013605,0.080324235179392,0.7242434,0.5311627
239,What if i lost it?or if it is stolen?,"If that happens, then you need to surrender the registration and report the lost, stolen or destroyed plates. New registration and plates will be issued by the DMV.",destroyed,"Yes.  You need to report plates that are lost, stolen or destroyed [5] and surrender the registration.  In these cases the DMV can issue you a new registration and plates. ","Do I need to surrender the registration if the plates are lost, destroyed or stolen?",0.0769230769230769,1.0,0.04,no,0.5,0.7692307692307693,0.3703703703703703,yes,"[(2882, 2887), (2887, 2984), (2984, 3052)]",0.0250798982963459,0.0081726836084911,0.1982011858337868,0.0418564510867763,0.75876874,0.43209678
240,"When i go to the DMV Office to surrender my plates, what the first thing that i need to do?",You will need to first remove the plates and stickers.,surrender the plate,Step 1 :  Remove plates and stickers ,surrender the plate. The DMV recommends that you surrender any type of vehicle plate when the plate is not used to make sure that the plate is destroyed.,0.0,0.0,0.0,yes,0.0,0.0,0.0,Yes,"[(1343, 1352), (1352, 1379)]",0.0131364841588025,0.0046887927632216,0.1020911637486023,0.0253294629096906,0.65316653,0.62872314
