,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
10,I moved recently and forgot to update my address. Could this be a problem?,"Yes, by statute, you have to report a change of address to DMV before ten days after moving.",Yes,"you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ",,0.1111111111111111,1.0,0.0588235294117647,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.48576927,0.52238685
11,Is it common to delay a transaction due to forgetting any prerequisite when going to the DMV office? what could be the alternative?,"Yes. Around 10% of our customers forget some of the pre-requisites when going to a DMV office. To avoid this, you could check on the DMV website to see if you can do your transaction online.",Don t visit a DMV office at all,"About ten percent of customers visiting a DMV office do not bring what they need to complete their transaction, and have to come back a second time to finish their business.  This can be as simple as not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car.  don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test. ","Better yet , don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test.",0.1,0.2857142857142857,0.0606060606060606,yes,0.512396694214876,0.9117647058823528,0.3563218390804598,yes,0.0104364028393805,0.0039309792682672,0.0650821894420562,0.0178069515891174,0.62231064,0.6056591
12,What if the inquiry letter you send to me doesn't resolve the problem with my insurance?,"In that case, we must suspend the vehicle registration and if the problem persists, your driver's license. This happens quite often a year due to failing to maintain insurance.",I will suspend my registration and license,"we must suspend the vehicle registration and ,  if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. ","If you fail to maintain an updated address with us , you won t learn that you have an insurance problem , and we will suspend your registration and license.",0.2424242424242424,0.5714285714285714,0.1538461538461538,yes,0.3829787234042554,0.3461538461538461,0.4285714285714285,yes,0.0141060869033903,0.0050489561194682,0.0506235728507819,0.0146580821022644,0.67226344,0.56781137
13,What could happen if I forget to update my new address with you guys?,If you move and don't update your address who won't know about any insurance problem and we'll have to suspend your registration and license.,"I could be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors","you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","If you fail to keep your address current , you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.",0.0,0.0,0.0,yes,0.1612903225806451,0.1851851851851851,0.1428571428571428,it is not possible to tell,0.0116919687459755,0.0043093243111045,0.0187374324331829,0.0064118010894562,0.71749616,0.5495185
14,Can I leave the state without notifying DMV?,Thanks to the communications between states you can resolve any previous problem you have in New York State before registering in the new state.,Yes,"States communicate with each other ,  so when you move to another state, be sure to tie up any loose ends regarding your New York State license or registration.  That means resolving any unanswered tickets, suspensions or revocations, and surrendering your license plates to NYS when you get to your new home state. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.48576927,0.52238685
15,Can you keep me up to date with my insurance so it doesn't lapse?,"The New York State requires every motorist to maintain auto insurance always that a vehicle is registered, due to that, DMV works with insurance companies to monitor your insurance coverage and keep you informed.",Yes,"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ",,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.48576927,0.52238685
16,How would you contact me about any insurance problem?,After knowing about the problem we will send you a mail with an insurance inquiry letter to allow you to solve the problem.,DMV,"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ",Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy.,0.0,0.0,0.0,yes,0.1454545454545454,0.2222222222222222,0.1081081081081081,no,0.0220439095523296,0.0073719052800001,0.0,0.0,0.6524902,0.62080467
17,tell me about the cost of traffic points.,the charge you get from DMV is based on how many points you have accumulated.,$300,"DMV maintains a point system to track dangerous drivers.  motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate. ",The $300 DRA fee can be paid in $100 annual installments over three years.,0.0,0.0,0.0,yes,0.0363636363636363,0.0769230769230769,0.0238095238095238,no,0.0302185145144291,0.0096472399488199,0.0,0.0,0.50460756,0.36016357
18,tell me about the documentation I should bring when going to a DMV office.,"Since many of our customers tend to forget some document or requirement for their transactions, we recommend that you go first to our website to see if you can do your transaction online, that way you can avoid any hassle from going to the DMV Office.",not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car,"About ten percent of customers visiting a DMV office do not bring what they need to complete their transaction, and have to come back a second time to finish their business.  This can be as simple as not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car.  don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test. ",This can be as simple as not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car.,0.123076923076923,0.2,0.0888888888888888,yes,0.4070796460176991,0.8846153846153846,0.264367816091954,yes,0.0146870357822158,0.0052422296754863,0.016956367620745,0.0058894062999252,0.6005795,0.53711736
19,Would there be a problem if I leave the state without notifying DMV?,"You should resolve any pending problem you have here before moving to another state, if you not, you could not get a new license in your new home state.",Yes,A license suspension or revocation here could mean that your new home state will not issue you a license there.  it is important to notify DMV of your new address so that any possible mail correspondence can reach you.  turning in your plates is important to avoid an insurance lapse. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.48576927,0.52238685
20,Tell me about what can I do to not let my insurance lapse.,"Since we work with the insurance company to make sure that all the vehicles maintain their insurances properly and according to the New York State requirements, we sill inform you of any problems with your insurance coverage. ",Insurances Lapes [2] and How to Surrender your Plates [3],"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ",Learn more about Insurances Lapes [2] and How to Surrender your Plates [3 ],0.1818181818181818,0.4,0.1176470588235294,yes,0.08,0.1538461538461538,0.054054054054054,no,0.0273490946143477,0.0087503618304288,0.0355594380137455,0.0108663728413558,0.5172253,0.54263914
21,What if I cancel my insurance policy?,you have to turn in your vehicle's license plates at DMV.,I will have to pay for the registration and license suspension,"you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","If you fail to maintain an updated address with us , you won t learn that you have an insurance problem , and we will suspend your registration and license.",0.2857142857142856,0.3,0.2727272727272727,it is not possible to tell,0.4918032786885245,0.5769230769230769,0.4285714285714285,no,0.0142569756054286,0.0051029633321511,0.0326560670870268,0.0101230821222325,0.66489196,0.5163186
22,"I more often than not tend to forget one or some of the documents needed for my transaction at the DMV Office, please tell me, is there another way to do my DMV transactions?","Yes, before going to the DMV office you should check our website to see if you can do your transaction online.","Don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test. Our award - winning website is recognized as one of the best in the nation. It has all the answers you need to efficiently perform any DMV transaction. Consider signing up for our MyDMV service, which offers even more benefits. Sign up or log into MyDMV [6 ]","About ten percent of customers visiting a DMV office do not bring what they need to complete their transaction, and have to come back a second time to finish their business.  This can be as simple as not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car.  don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test. ","Better yet , don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test.",0.2526315789473684,0.16,0.6,yes,0.512396694214876,0.9117647058823528,0.3563218390804598,yes,0.0104364028393805,0.0039309792682672,0.0047550695490692,0.0019678485605732,0.60050136,0.57738864
23,Can I just write my new address in the back of my license if I haven't updated my address at the DMV?,"No, by statute, you must update your address at the DMV whenever you move from your registered address. It's not enough to just write the new address in the back of your license, or inform an officer when getting a ticket, or tell the United States Postal Service.",No,It is not sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. ,,0.0465116279069767,1.0,0.0238095238095238,no,0.0,0.0,0.0,no,0.0,0.0,0.5946035575013605,0.080324235179392,0.57222,0.5375054
24,How will you contact me about a problem with my insurance?,"When we detect any problem with your insurance, we'll mail you an insurance inquiry letter to let you resolve the problem.",DMV,we mail you an insurance inquiry letter to allow you to clear up the problem. ,Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy.,0.0,0.0,0.0,yes,0.1290322580645161,0.1111111111111111,0.1538461538461538,Yes,0.0206678442715566,0.006911722711891,0.0,0.0,0.63968676,0.526613
25,Can you help me with how to avoid the lapse of my insurance?,DMV is always in contact with insurance companies to electronically monitor your insurance coverage and comply with the New York State requirements.,[2],"Because we all pay indirectly for crashes involving uninsured motorists ,  New York State requires every motorist to maintain auto insurance every single day a vehicle is registered.  DMV works with insurance companies to electronically monitor your insurance coverage , ",Learn more about Insurances Lapes [2] and How to Surrender your Plates [3 ],0.0,0.0,0.0,yes,0.08,0.1538461538461538,0.054054054054054,no,0.0273490946143477,0.0087503618304288,0.0,0.0,0.5172253,0.42237327
26,Can I just notify the United States Postal Service about a change of address or do I have to update this info with the DMV too?,You have to keep your address up to date in the DMV. It is not enough to inform the US Postal Service.,DMV,It is not sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. ,"Forgetting to Update Address 
By statute , you must report a change of address to DMV within ten days of moving.",0.0952380952380952,1.0,0.05,yes,0.1702127659574468,0.2105263157894736,0.1428571428571428,no,0.0194678388626053,0.00663507779031,0.537284965911771,0.0954120756313892,0.6103159,0.526613
27,Tell me about the mistake of not bringing the proper documentation to a DMV office.,"Around 10% of our customers that visit a DMV office, forget to bring all of the requirements for their transactions. Before going to a DMV Office you should see if your transaction can be performed online, like an address change, registration renewal, and more. This way you can avoid going to a DMV Office.","Not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car. Better yet, don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test. Our award - winning website is recognized as one of the best in the nation. It has all the answers you need to efficiently perform any DMV transaction. Consider signing up for our MyDMV service, which offers even more benefits. Sign up or log into MyDMV","About ten percent of customers visiting a DMV office do not bring what they need to complete their transaction, and have to come back a second time to finish their business.  This can be as simple as not bringing sufficient funds to pay for a license renewal or not having the proof of auto insurance required to register a car.  don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test. ","Better yet , don t visit a DMV office at all, and see if your transaction can be performed online, like an address change, registration renewal, license renewal, replacing a lost title, paying a DRA or scheduling a road test.",0.3310344827586207,0.25,0.4897959183673469,it is not possible to tell,0.512396694214876,0.9117647058823528,0.3563218390804598,no,0.0104364028393805,0.0039309792682672,0.0039231611636805,0.0016729014035608,0.60050136,0.59010345
28,what could happen in case I don't update my address in the DMV?,"first, is not enough to update your address with a third party, you should keep your address updated in the DMV, if not, you could miss a suspension order and may be charged with operating an unregistered vehicle.",you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation,It is not sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. ,"If you fail to keep your address current , you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.",0.4705882352941177,0.7058823529411765,0.3529411764705882,yes,0.1454545454545454,0.1481481481481481,0.1428571428571428,yes,0.0116919687459755,0.0043093243111045,0.0166919296585295,0.0058110347072486,0.6286844,0.51411676
29,Tell me about the costs of traffic points.,the cost of the charge you can get from the DMV due to a traffic violation varies according your accumulated traffic points.,$300 DRA fee can be paid in $100 annual installments over three years,"DMV maintains a point system to track dangerous drivers.  motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate. ",The $300 DRA fee can be paid in $100 annual installments over three years.,0.064516129032258,0.0769230769230769,0.0555555555555555,it is not possible to tell,0.0363636363636363,0.0769230769230769,0.0238095238095238,no,0.0302185145144291,0.0096472399488199,0.0309875345996989,0.0097793986522703,0.47107506,0.34667832
30,What else could happen if I don't update my address with you guys?.,You won't learn about any insurance problem and we'll suspend your registration and license.,"you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.","you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","If you fail to keep your address current , you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.",0.1212121212121212,0.1052631578947368,0.1428571428571428,yes,0.1612903225806451,0.1851851851851851,0.1428571428571428,no,0.0116919687459755,0.0043093243111045,0.014264928598101,0.0050721248983272,0.72689855,0.7420215
31,Is it that important to update my address at the DMV?,"By statute, you must always report any change of address to the DMV within 10 days of moving. This applies for the address associated with your license and all addresses associated with your registered vehicles.","It is not sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket. If you fail to keep your address current, you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors. This really happens, but the good news is this is a problem that is easily avoidable.","you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ",It is not sufficient to only: write your new address on the back of your old license; tell the United States Postal Service; or inform the police officer writing you a ticket.,0.1764705882352941,0.1304347826086956,0.2727272727272727,it is not possible to tell,0.2222222222222222,0.25,0.2,yes,0.0124290463623508,0.0045220145841346,0.0048941239615657,0.0020158989236605,0.6480434,0.695911
32,Do I have only 10 days to report a change of address?,"Yes, this is required by law. You have to report your new address within ten days of moving.",Yes,"you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ",,0.1052631578947368,1.0,0.0555555555555555,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.51148784,0.5205265
33,How often do you send inquiry letters?,We send about 500.000 inquiry letters per year.,"500,000","We send 500,000 inquiry letters a year. ","We send 500,000 inquiry letters a year.",0.2222222222222222,1.0,0.125,yes,1.0,1.0,1.0,yes,0.0538628702713129,0.0153863338060769,0.1920561263749893,0.0384819674608726,0.43388653,0.36316526
34,I want to know about the traffic points cost.,The points is the system used for the DMV to keep track of dangerous drivers. The amount you pay from a DMV charge for a traffic ticket depends on the number of accumulated points.,What is the cost of the DRA,"DMV maintains a point system to track dangerous drivers.  motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate. ",Failure to pay the DRA will result in a suspended license.,0.125,0.4,0.074074074074074,no,0.0784313725490196,0.2222222222222222,0.0476190476190476,yes,0.0373959961358075,0.0114616990255872,0.0694125421257245,0.0184896148391973,0.6675751,0.3857066
35,Isn't the DMV charge included in the DRA charge?,"No, the DRA and DMV charge are separate charges.",DRA is a separate DMV charge,"DMV maintains a point system to track dangerous drivers.  motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate. ","Often , motorists convicted of a traffic ticket feel they have resolved all their motoring issues with the local court, but later learn that the Driver Responsibility Assessment DRA is a separate DMV charge based on the total points they accumulate.",0.6153846153846154,0.8,0.5,yes,0.8571428571428571,0.9428571428571428,0.7857142857142857,yes,0.0094274335864821,0.0035994904073632,0.0722536050883008,0.0193838600640977,0.606611,0.5816209
36,What if I have an insurance problem and the inquiry letter does not resolve it?,"In that case, we have to suspend the vehicle registration and, if the problem persists, your license.",I will have to pay a fine,"we must suspend the vehicle registration and ,  if it persists, your driver license!We suspend 300,000 registrations a year for failure to maintain insurance. ","We send 500,000 inquiry letters a year.",0.1904761904761904,0.3333333333333333,0.1333333333333333,it is not possible to tell,0.1481481481481481,0.3333333333333333,0.0952380952380952,it is not possible to tell,0.0522999606345228,0.0149398769191851,0.0812022458676967,0.0213036021806998,0.43388653,0.60739225
37,"Hello, I recently moved with my family and I forgot to Update my address. I read an article about the Top 5 DMV mistakes people do, and figured out it'd be a problem if I don't update it. What can I do?","Hello. First, you have to report a change of address to DMV within ten days of having moved, for both the address associated with your license and all the addresses associated with each vehicle you have. ",I can change my address on my license and registrations.,"you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ",Learn more about how to change the address on your license and registrations [1 ],0.186046511627907,0.4,0.1212121212121212,yes,0.2083333333333333,0.3846153846153846,0.1428571428571428,Yes,0.0256682551269797,0.0083157186555323,0.0367560729254756,0.0111979241070235,0.6830803,0.648306
38,It's been 2 weeks since I moved. What are the consequences of not having updated my address within those ten days?,You will be charged with operating an unregistered vehicle and/or aggravated unlicensed operation.,"I will be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.","you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.  This really happens ,  but the good news is this is a problem that is easily avoidable. ","If you fail to keep your address current , you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.",0.8461538461538461,0.7857142857142857,0.9166666666666666,yes,0.6333333333333334,0.7037037037037037,0.5757575757575758,yes,0.0115732531810953,0.0042655691590886,0.0187374324331829,0.0064118010894562,0.72689855,0.6851781
39,"Ok. I'll pay the charges.I have another question: I'm planning on leaving the state next month, what  are the steps I should take? I don't want to leave the state without notifying DMV","Well, you need to know that States communicate with each other, so if you leave the state without notifying DMV will be aware of that. Before leaving the state, make sure to resolve any unaswered tickets, suspensions or revocations. 
You also have to surrender your license(s) plate(s) to NYS when you get to the new state. ","resolving any unanswered tickets, suspensions or revocations, and surrendering your license plates to NYS when you get to your new home state","States communicate with each other ,  so when you move to another state, be sure to tie up any loose ends regarding your New York State license or registration.  That means resolving any unanswered tickets, suspensions or revocations, and surrendering your license plates to NYS when you get to your new home state. ","That means resolving any unanswered tickets, suspensions or revocations, and surrendering your license plates to NYS when you get to your new home state.",0.3733333333333333,0.6363636363636364,0.2641509433962264,It's impossible to say,0.5789473684210527,0.9166666666666666,0.4230769230769231,It's impossible to say,0.0149723541717825,0.0053440680961811,0.0159437228664251,0.0056237309329296,0.6940502,0.6601603
40,Ok. I suppose I have to get a new car insurance in the new state. What happens if by accident I let the insurance lapse?,DMV will suspend your registration and license. ,I will not be able to get a new car insurance in the new state.,"you won t learn that you have an insurance problem ,  and we will suspend your registration and license.  Make sure you turn in your vehicle s license plates at DMV before you cancel your insurance policy. ","Also , turning in your plates is important to avoid an insurance lapse.",0.1,0.0769230769230769,0.1428571428571428,no,0.1739130434782608,0.3636363636363636,0.1142857142857142,it is not possible to tell,0.0301052017424668,0.0095459343487004,0.0316171091780341,0.0098275164367709,0.75469255,0.52145386
41,"Let's say I get to a new state, I register my vehicle, get my car insurance and all that stuff but my coverage is dropped for any reason. What would DMV do in that case? ","We would send you an inquiry letter to allow you to clear up the problem. We send 500000 inquiry letters a year, so that's covered. ",reissue my license plates,"We send 500,000 inquiry letters a year. ","Also , turning in your plates is important to avoid an insurance lapse.",0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0275369636869428,0.0087315823280899,0.0798136615668399,0.0209393037893965,0.75469255,0.6128195
42,"Hi , I forget to update my adress. And What will happen now.?","You must inform your adrees change to DMV in ten days. If you are in ten days, please hurry.",I will be suspended,"By statute ,  you must report a change of address to DMV within ten days of moving.  That is the case for the address associated with your license, as well as all the addresses associated with each registered vehicle, which may differ. ","If you fail to keep your address current , you will miss a suspension order and may be charged with operating an unregistered vehicle and/or aggravated unlicensed operation, both misdemeanors.",0.0,0.0,0.0,yes,0.21875,0.2592592592592592,0.1891891891891892,yes,0.0114507676554701,0.0042204245076785,0.0975422665513578,0.0242008527674717,0.7268985,0.7006017
